loss,val_loss
0.5125855803489685,0.6039177775382996
0.3284561336040497,0.5020812153816223
0.29642826318740845,0.4567340612411499
0.28129667043685913,0.4497494697570801
0.27110755443573,0.4067258834838867
0.26374533772468567,0.4333752691745758
0.2568490207195282,0.45383456349372864
0.2556839883327484,0.4556175768375397
0.25298842787742615,0.42324674129486084
0.24780631065368652,0.42917782068252563
0.2456461638212204,0.4361283779144287
0.24285660684108734,0.38253942131996155
0.2397044599056244,0.4106734097003937
0.2359241098165512,0.470614492893219
0.23473773896694183,0.4239235520362854
0.2342168688774109,0.4774355888366699
0.22794421017169952,0.46745365858078003
0.2244652807712555,0.45085495710372925
0.22304083406925201,0.439238578081131
0.2220299243927002,0.4185695946216583
0.21800240874290466,0.4408038258552551
0.2175556868314743,0.4345411956310272
0.21293042600154877,0.42965060472488403
0.21439507603645325,0.5034880042076111
0.21326228976249695,0.4417799711227417
0.2124122530221939,0.4100306034088135
0.20863334834575653,0.47136396169662476
0.20605170726776123,0.4609625041484833
0.2029489278793335,0.4312995374202728
0.20371100306510925,0.4809357821941376
0.20224550366401672,0.4964795410633087
0.20285700261592865,0.4702320694923401
0.19897693395614624,0.4644436240196228
0.19959326088428497,0.48066434264183044
0.19623908400535583,0.4827321469783783
0.19727517664432526,0.46579232811927795
0.1972370594739914,0.474750816822052
0.1937289834022522,0.4524260461330414
0.19226837158203125,0.49882668256759644
0.1919330209493637,0.4760056734085083
0.19028499722480774,0.4413071870803833
0.1901070922613144,0.48242536187171936
0.19005993008613586,0.48457255959510803
0.19134148955345154,0.5201877355575562
0.1882757693529129,0.48854824900627136
0.18831434845924377,0.5436625480651855
0.18630467355251312,0.5128914713859558
0.18470610678195953,0.4397426247596741
0.18864381313323975,0.493523508310318
0.18392948806285858,0.49820441007614136
0.1824648082256317,0.4678034484386444
0.18288715183734894,0.4748535752296448
0.17854012548923492,0.47520169615745544
0.1763058453798294,0.4798175096511841
0.17802578210830688,0.49787774682044983
0.17704591155052185,0.5082175731658936
0.17575417459011078,0.5052686929702759
0.17620249092578888,0.49695253372192383
0.17672894895076752,0.5029213428497314
0.17504723370075226,0.5021401047706604
0.17615346610546112,0.4752753973007202
0.1754332035779953,0.4833294153213501
0.17422834038734436,0.4865407347679138
0.1739984005689621,0.47769057750701904
0.17502692341804504,0.48309987783432007
0.172004833817482,0.5017375349998474
0.17193329334259033,0.4769945442676544
0.17209702730178833,0.48677289485931396
0.1720719039440155,0.4871049225330353
0.1741771101951599,0.4832863211631775
0.17040687799453735,0.4803273677825928
0.17310479283332825,0.4745047390460968
0.17074479162693024,0.4986303150653839
0.17132987082004547,0.4814428985118866
0.16968011856079102,0.49504905939102173
0.17200784385204315,0.49271872639656067
0.16973184049129486,0.4900858998298645
0.17037081718444824,0.48005345463752747
0.1689935177564621,0.49132871627807617
0.1681966334581375,0.4864632487297058
0.17028990387916565,0.48244747519493103
0.1686302125453949,0.488890141248703
0.16686636209487915,0.4954865872859955
0.16876041889190674,0.5030981302261353
0.1693086475133896,0.4804379642009735
0.16852939128875732,0.49033471941947937
0.16863587498664856,0.4673055112361908
0.1672716587781906,0.46591028571128845
0.16850338876247406,0.5016776323318481
0.16634558141231537,0.4994833469390869
0.16639703512191772,0.4719219505786896
0.16831812262535095,0.4968838393688202
0.16523882746696472,0.49282604455947876
0.16434866189956665,0.4890945851802826
0.1651836782693863,0.4934081435203552
0.16362757980823517,0.4852994978427887
0.16432155668735504,0.49932029843330383
0.1632688045501709,0.4908587634563446
0.16442926228046417,0.5003693699836731
0.16289454698562622,0.4945909082889557
0.16357974708080292,0.5054250359535217
0.16166792809963226,0.5007244348526001
0.16333948075771332,0.49367719888687134
0.16363565623760223,0.48802846670150757
0.16291901469230652,0.49194496870040894
0.16271987557411194,0.4941900372505188
0.16365984082221985,0.4955170452594757
0.16214513778686523,0.5093053579330444
0.16295117139816284,0.5099069476127625
0.16423152387142181,0.5007277727127075
0.16199985146522522,0.5000532269477844
0.1627628207206726,0.4975869059562683
